"geno","population","Scenario","Rep","Line","Position","Pot","LA_Estimated","Date"
"GenoA8","Panel1","WD",1,1,13,13,0.257410859,"2017-05-10"
"GenoA8","Panel1","WD",1,1,13,13,0.284408385,"2017-05-12"
"GenoA8","Panel1","WD",1,1,13,13,0.301842099,"2017-05-13"
"GenoA8","Panel1","WD",1,1,13,13,0.319371016,"2017-05-15"
"GenoA24","Panel1","WD",1,1,14,14,0.003175382,"2017-04-14"
"GenoA24","Panel1","WD",1,1,14,14,0.004496614,"2017-04-15"
"GenoA24","Panel1","WD",1,1,14,14,0.005643427,"2017-04-16"
"GenoA24","Panel1","WD",1,1,14,14,0.0089628,"2017-04-17"
"GenoA24","Panel1","WD",1,1,14,14,0.010157781,"2017-04-18"
"GenoA24","Panel1","WD",1,1,14,14,0.011976293,"2017-04-19"
"GenoA24","Panel1","WD",1,1,14,14,0.014223759,"2017-04-20"
"GenoA24","Panel1","WD",1,1,14,14,0.02888353,"2017-04-22"
"GenoA24","Panel1","WD",1,1,14,14,0.031274516,"2017-04-23"
"GenoA24","Panel1","WD",1,1,14,14,0.037246761,"2017-04-24"
"GenoA24","Panel1","WD",1,1,14,14,0.046801802,"2017-04-25"
"GenoA24","Panel1","WD",1,1,14,14,0.063509797,"2017-04-27"
"GenoA24","Panel1","WD",1,1,14,14,0.071068044,"2017-04-28"
"GenoA24","Panel1","WD",1,1,14,14,0.083011772,"2017-04-29"
"GenoA24","Panel1","WD",1,1,14,14,0.092570663,"2017-04-30"
"GenoA24","Panel1","WD",1,1,14,14,0.101192566,"2017-05-01"
"GenoA24","Panel1","WD",1,1,14,14,0.118124567,"2017-05-02"
"GenoA24","Panel1","WD",1,1,14,14,0.131731427,"2017-05-03"
"GenoA24","Panel1","WD",1,1,14,14,0.149701925,"2017-05-04"
"GenoA24","Panel1","WD",1,1,14,14,0.167672263,"2017-05-05"
"GenoA24","Panel1","WD",1,1,14,14,0.17558114,"2017-05-06"
"GenoA24","Panel1","WD",1,1,14,14,0.186647348,"2017-05-07"
"GenoA24","Panel1","WD",1,1,14,14,0.200547433,"2017-05-08"
"GenoA24","Panel1","WD",1,1,14,14,0.206781084,"2017-05-09"
"GenoA24","Panel1","WD",1,1,14,14,0.22576179,"2017-05-10"
"GenoA24","Panel1","WD",1,1,14,14,0.247509071,"2017-05-12"
"GenoA24","Panel1","WD",1,1,14,14,0.260946182,"2017-05-13"
"GenoA24","Panel1","WD",1,1,14,14,0.306587259,"2017-05-15"
"GenoA2","Panel1","WD",1,1,15,15,0.003255428,"2017-04-14"
"GenoA2","Panel1","WD",1,1,15,15,0.005018212,"2017-04-15"
"GenoA2","Panel1","WD",1,1,15,15,0.006188289,"2017-04-16"
"GenoA2","Panel1","WD",1,1,15,15,0.009583156,"2017-04-17"
"GenoA2","Panel1","WD",1,1,15,15,0.011949591,"2017-04-18"
"GenoA2","Panel1","WD",1,1,15,15,0.014450179,"2017-04-19"
"GenoA2","Panel1","WD",1,1,15,15,0.015800492,"2017-04-20"
"GenoA2","Panel1","WD",1,1,15,15,0.02053231,"2017-04-21"
"GenoA2","Panel1","WD",1,1,15,15,0.027207087,"2017-04-22"
"GenoA2","Panel1","WD",1,1,15,15,0.033141427,"2017-04-23"
"GenoA2","Panel1","WD",1,1,15,15,0.044420759,"2017-04-24"
"GenoA2","Panel1","WD",1,1,15,15,0.053612816,"2017-04-25"
"GenoA2","Panel1","WD",1,1,15,15,0.066931925,"2017-04-27"
"GenoA2","Panel1","WD",1,1,15,15,0.075749928,"2017-04-28"
"GenoA2","Panel1","WD",1,1,15,15,0.08699075,"2017-04-29"
"GenoA2","Panel1","WD",1,1,15,15,0.098147643,"2017-04-30"
"GenoA2","Panel1","WD",1,1,15,15,0.108260102,"2017-05-01"
"GenoA2","Panel1","WD",1,1,15,15,0.121506531,"2017-05-02"
"GenoA2","Panel1","WD",1,1,15,15,0.130232636,"2017-05-03"
"GenoA2","Panel1","WD",1,1,15,15,0.145428039,"2017-05-04"
"GenoA2","Panel1","WD",1,1,15,15,0.159605656,"2017-05-05"
"GenoA2","Panel1","WD",1,1,15,15,0.175864248,"2017-05-06"
"GenoA2","Panel1","WD",1,1,15,15,0.191939408,"2017-05-07"
"GenoA2","Panel1","WD",1,1,15,15,0.202528049,"2017-05-08"
"GenoA2","Panel1","WD",1,1,15,15,0.214254995,"2017-05-09"
"GenoA2","Panel1","WD",1,1,15,15,0.24385578,"2017-05-10"
"GenoA2","Panel1","WD",1,1,15,15,0.259814579,"2017-05-12"
"GenoA2","Panel1","WD",1,1,15,15,0.287149895,"2017-05-13"
"GenoA2","Panel1","WD",1,1,15,15,0.322932457,"2017-05-15"
"GenoA60","Panel1","WD",1,1,16,16,0.002884372,"2017-04-14"
"GenoA60","Panel1","WD",1,1,16,16,0.004765481,"2017-04-15"
"GenoA60","Panel1","WD",1,1,16,16,0.006206945,"2017-04-16"
"GenoA60","Panel1","WD",1,1,16,16,0.009914198,"2017-04-17"
"GenoA60","Panel1","WD",1,1,16,16,0.011556441,"2017-04-18"
"GenoA60","Panel1","WD",1,1,16,16,0.013285396,"2017-04-19"
"GenoA60","Panel1","WD",1,1,16,16,0.016262031,"2017-04-20"
"GenoA60","Panel1","WD",1,1,16,16,0.02906703,"2017-04-22"
"GenoA60","Panel1","WD",1,1,16,16,0.031679609,"2017-04-23"
"GenoA60","Panel1","WD",1,1,16,16,0.042571581,"2017-04-24"
"GenoA60","Panel1","WD",1,1,16,16,0.051904203,"2017-04-25"
"GenoA60","Panel1","WD",1,1,16,16,0.065696509,"2017-04-27"
"GenoA60","Panel1","WD",1,1,16,16,0.074034399,"2017-04-28"
"GenoA60","Panel1","WD",1,1,16,16,0.083337209,"2017-04-29"
"GenoA60","Panel1","WD",1,1,16,16,0.096243419,"2017-04-30"
"GenoA60","Panel1","WD",1,1,16,16,0.111628997,"2017-05-01"
"GenoA60","Panel1","WD",1,1,16,16,0.128082942,"2017-05-02"
"GenoA60","Panel1","WD",1,1,16,16,0.144812755,"2017-05-03"
"GenoA60","Panel1","WD",1,1,16,16,0.163119475,"2017-05-04"
"GenoA60","Panel1","WD",1,1,16,16,0.181584385,"2017-05-05"
"GenoA60","Panel1","WD",1,1,16,16,0.196150495,"2017-05-06"
"GenoA60","Panel1","WD",1,1,16,16,0.21318117,"2017-05-07"
"GenoA60","Panel1","WD",1,1,16,16,0.228124884,"2017-05-08"
"GenoA60","Panel1","WD",1,1,16,16,0.241814694,"2017-05-09"
"GenoA60","Panel1","WD",1,1,16,16,0.27884625,"2017-05-10"
"GenoA60","Panel1","WD",1,1,16,16,0.298953564,"2017-05-12"
"GenoA60","Panel1","WD",1,1,16,16,0.315136858,"2017-05-13"
"GenoA60","Panel1","WD",1,1,16,16,0.350555234,"2017-05-15"
"GenoA19","Panel1","WD",1,1,17,17,0.004408649,"2017-04-14"
"GenoA19","Panel1","WD",1,1,17,17,0.006101547,"2017-04-15"
"GenoA19","Panel1","WD",1,1,17,17,0.007764651,"2017-04-16"
"GenoA19","Panel1","WD",1,1,17,17,0.01107082,"2017-04-17"
"GenoA19","Panel1","WD",1,1,17,17,0.01280507,"2017-04-18"
"GenoA19","Panel1","WD",1,1,17,17,0.015642352,"2017-04-19"
"GenoA19","Panel1","WD",1,1,17,17,0.019514165,"2017-04-20"
"GenoA19","Panel1","WD",1,1,17,17,0.027664057,"2017-04-21"
"GenoA19","Panel1","WD",1,1,17,17,0.038147332,"2017-04-22"
"GenoA19","Panel1","WD",1,1,17,17,0.041839756,"2017-04-23"
"GenoA19","Panel1","WD",1,1,17,17,0.057383454,"2017-04-24"
"GenoA19","Panel1","WD",1,1,17,17,0.069724127,"2017-04-25"
"GenoA19","Panel1","WD",1,1,17,17,0.088624482,"2017-04-27"
"GenoA19","Panel1","WD",1,1,17,17,0.101592706,"2017-04-28"
"GenoA19","Panel1","WD",1,1,17,17,0.118552057,"2017-04-29"
"GenoA19","Panel1","WD",1,1,17,17,0.129144218,"2017-04-30"
"GenoA19","Panel1","WD",1,1,17,17,0.150285207,"2017-05-01"
"GenoA19","Panel1","WD",1,1,17,17,0.170987936,"2017-05-02"
"GenoA19","Panel1","WD",1,1,17,17,0.192789188,"2017-05-03"
"GenoA19","Panel1","WD",1,1,17,17,0.222724677,"2017-05-04"
"GenoA19","Panel1","WD",1,1,17,17,0.236719364,"2017-05-05"
"GenoA19","Panel1","WD",1,1,17,17,0.220185722,"2017-05-06"
"GenoA19","Panel1","WD",1,1,17,17,0.23902147,"2017-05-07"
"GenoA19","Panel1","WD",1,1,17,17,0.253971354,"2017-05-08"
"GenoA19","Panel1","WD",1,1,17,17,0.259472874,"2017-05-09"
"GenoA19","Panel1","WD",1,1,17,17,0.287212082,"2017-05-10"
"GenoA19","Panel1","WD",1,1,17,17,0.305271796,"2017-05-12"
"GenoA19","Panel1","WD",1,1,17,17,0.325611616,"2017-05-13"
"GenoA19","Panel1","WD",1,1,17,17,0.353717712,"2017-05-15"
"GenoA3","Panel1","WD",1,1,18,18,0.002763541,"2017-04-14"
"GenoA3","Panel1","WD",1,1,18,18,0.003829404,"2017-04-15"
"GenoA3","Panel1","WD",1,1,18,18,0.004652285,"2017-04-16"
"GenoA3","Panel1","WD",1,1,18,18,0.007645027,"2017-04-17"
"GenoA3","Panel1","WD",1,1,18,18,0.0096184,"2017-04-18"
"GenoA3","Panel1","WD",1,1,18,18,0.011424254,"2017-04-19"
"GenoA3","Panel1","WD",1,1,18,18,0.013680875,"2017-04-20"
"GenoA3","Panel1","WD",1,1,18,18,0.028501313,"2017-04-22"
"GenoA3","Panel1","WD",1,1,18,18,0.0308821,"2017-04-23"
"GenoA3","Panel1","WD",1,1,18,18,0.041927598,"2017-04-24"
"GenoA3","Panel1","WD",1,1,18,18,0.05188399,"2017-04-25"
"GenoA3","Panel1","WD",1,1,18,18,0.069024728,"2017-04-27"
"GenoA3","Panel1","WD",1,1,18,18,0.077180776,"2017-04-28"
"GenoA3","Panel1","WD",1,1,18,18,0.09006369,"2017-04-29"
"GenoA3","Panel1","WD",1,1,18,18,0.098522797,"2017-04-30"
"GenoA3","Panel1","WD",1,1,18,18,0.114119574,"2017-05-01"
"GenoA3","Panel1","WD",1,1,18,18,0.127047474,"2017-05-02"
"GenoA3","Panel1","WD",1,1,18,18,0.147781673,"2017-05-03"
"GenoA3","Panel1","WD",1,1,18,18,0.176084383,"2017-05-04"
"GenoA3","Panel1","WD",1,1,18,18,0.190273886,"2017-05-05"
"GenoA3","Panel1","WD",1,1,18,18,0.20519226,"2017-05-06"
"GenoA3","Panel1","WD",1,1,18,18,0.224130688,"2017-05-07"
"GenoA3","Panel1","WD",1,1,18,18,0.236649513,"2017-05-08"
"GenoA3","Panel1","WD",1,1,18,18,0.246790921,"2017-05-09"
"GenoA3","Panel1","WD",1,1,18,18,0.275666757,"2017-05-10"
"GenoA3","Panel1","WD",1,1,18,18,0.31391802,"2017-05-12"
"GenoA3","Panel1","WD",1,1,18,18,0.345281096,"2017-05-13"
"GenoA3","Panel1","WD",1,1,18,18,0.383715727,"2017-05-15"
"GenoA1","Panel1","WD",1,1,19,19,0.002623343,"2017-04-14"
"GenoA1","Panel1","WD",1,1,19,19,0.00374226,"2017-04-15"
"GenoA1","Panel1","WD",1,1,19,19,0.005012565,"2017-04-16"
"GenoA1","Panel1","WD",1,1,19,19,0.007591613,"2017-04-17"
"GenoA1","Panel1","WD",1,1,19,19,0.008708596,"2017-04-18"
"GenoA1","Panel1","WD",1,1,19,19,0.01085862,"2017-04-19"
"GenoA1","Panel1","WD",1,1,19,19,0.013506842,"2017-04-20"
"GenoA1","Panel1","WD",1,1,19,19,0.01955763,"2017-04-21"
"GenoA1","Panel1","WD",1,1,19,19,0.023998751,"2017-04-22"
"GenoA1","Panel1","WD",1,1,19,19,0.027125191,"2017-04-23"
"GenoA1","Panel1","WD",1,1,19,19,0.037460006,"2017-04-24"
"GenoA1","Panel1","WD",1,1,19,19,0.047320206,"2017-04-25"
"GenoA1","Panel1","WD",1,1,19,19,0.054901285,"2017-04-27"
"GenoA1","Panel1","WD",1,1,19,19,0.059133158,"2017-04-28"
"GenoA1","Panel1","WD",1,1,19,19,0.065476069,"2017-04-29"
"GenoA1","Panel1","WD",1,1,19,19,0.075731565,"2017-04-30"
"GenoA1","Panel1","WD",1,1,19,19,0.089062941,"2017-05-01"
"GenoA1","Panel1","WD",1,1,19,19,0.099465096,"2017-05-02"
"GenoA1","Panel1","WD",1,1,19,19,0.110629119,"2017-05-03"
"GenoA1","Panel1","WD",1,1,19,19,0.12666525,"2017-05-04"
"GenoA1","Panel1","WD",1,1,19,19,0.136748664,"2017-05-05"
"GenoA1","Panel1","WD",1,1,19,19,0.147662802,"2017-05-06"
"GenoA1","Panel1","WD",1,1,19,19,0.162889722,"2017-05-07"
"GenoA1","Panel1","WD",1,1,19,19,0.172826511,"2017-05-08"
"GenoA1","Panel1","WD",1,1,19,19,0.181269054,"2017-05-09"
"GenoA1","Panel1","WD",1,1,19,19,0.19813119,"2017-05-10"
"GenoA1","Panel1","WD",1,1,19,19,0.212648797,"2017-05-12"
"GenoA1","Panel1","WD",1,1,19,19,0.228229504,"2017-05-13"
"GenoA1","Panel1","WD",1,1,19,19,0.262781029,"2017-05-15"
"GenoA22","Panel1","WD",1,1,20,20,0.003052469,"2017-04-14"
"GenoA22","Panel1","WD",1,1,20,20,0.004265277,"2017-04-15"
"GenoA22","Panel1","WD",1,1,20,20,0.005411189,"2017-04-16"
"GenoA22","Panel1","WD",1,1,20,20,0.008733415,"2017-04-17"
"GenoA22","Panel1","WD",1,1,20,20,0.010235437,"2017-04-18"
"GenoA22","Panel1","WD",1,1,20,20,0.01186834,"2017-04-19"
"GenoA22","Panel1","WD",1,1,20,20,0.014393012,"2017-04-20"
"GenoA22","Panel1","WD",1,1,20,20,0.027252568,"2017-04-22"
"GenoA22","Panel1","WD",1,1,20,20,0.029512073,"2017-04-23"
"GenoA22","Panel1","WD",1,1,20,20,0.040359739,"2017-04-24"
"GenoA22","Panel1","WD",1,1,20,20,0.04877296,"2017-04-25"
"GenoA22","Panel1","WD",1,1,20,20,0.064133393,"2017-04-27"
"GenoA22","Panel1","WD",1,1,20,20,0.073110089,"2017-04-28"
"GenoA22","Panel1","WD",1,1,20,20,0.0837625,"2017-04-29"
"GenoA22","Panel1","WD",1,1,20,20,0.093396545,"2017-04-30"
"GenoA22","Panel1","WD",1,1,20,20,0.107986281,"2017-05-01"
"GenoA22","Panel1","WD",1,1,20,20,0.120446762,"2017-05-02"
"GenoA22","Panel1","WD",1,1,20,20,0.133264168,"2017-05-03"
"GenoA22","Panel1","WD",1,1,20,20,0.153199892,"2017-05-04"
"GenoA22","Panel1","WD",1,1,20,20,0.177789742,"2017-05-05"
"GenoA22","Panel1","WD",1,1,20,20,0.191450633,"2017-05-06"
"GenoA22","Panel1","WD",1,1,20,20,0.209308768,"2017-05-07"
"GenoA22","Panel1","WD",1,1,20,20,0.224359049,"2017-05-08"
"GenoA22","Panel1","WD",1,1,20,20,0.239604842,"2017-05-09"
"GenoA22","Panel1","WD",1,1,20,20,0.274732135,"2017-05-10"
"GenoA22","Panel1","WD",1,1,20,20,0.308098561,"2017-05-12"
"GenoA22","Panel1","WD",1,1,20,20,0.322785054,"2017-05-13"
"GenoA22","Panel1","WD",1,1,20,20,0.352668253,"2017-05-15"
"GenoA27","Panel1","WD",1,1,21,21,0.002013977,"2017-04-14"
"GenoA27","Panel1","WD",1,1,21,21,0.003208274,"2017-04-15"
"GenoA27","Panel1","WD",1,1,21,21,0.004080502,"2017-04-16"
"GenoA27","Panel1","WD",1,1,21,21,0.006282613,"2017-04-17"
"GenoA27","Panel1","WD",1,1,21,21,0.007810725,"2017-04-18"
"GenoA27","Panel1","WD",1,1,21,21,0.009329556,"2017-04-19"
"GenoA27","Panel1","WD",1,1,21,21,0.010896692,"2017-04-20"
"GenoA27","Panel1","WD",1,1,21,21,0.014874197,"2017-04-21"
"GenoA27","Panel1","WD",1,1,21,21,0.02050551,"2017-04-22"
"GenoA27","Panel1","WD",1,1,21,21,0.023591575,"2017-04-23"
"GenoA27","Panel1","WD",1,1,21,21,0.032048145,"2017-04-24"
"GenoA27","Panel1","WD",1,1,21,21,0.036742739,"2017-04-25"
"GenoA27","Panel1","WD",1,1,21,21,0.044637642,"2017-04-27"
"GenoA27","Panel1","WD",1,1,21,21,0.053051212,"2017-04-28"
"GenoA27","Panel1","WD",1,1,21,21,0.066649609,"2017-04-29"
"GenoA27","Panel1","WD",1,1,21,21,0.07447612,"2017-04-30"
"GenoA27","Panel1","WD",1,1,21,21,0.085404261,"2017-05-01"
"GenoA27","Panel1","WD",1,1,21,21,0.095340469,"2017-05-02"
"GenoA27","Panel1","WD",1,1,21,21,0.109958483,"2017-05-03"
"GenoA27","Panel1","WD",1,1,21,21,0.126048121,"2017-05-04"
"GenoA27","Panel1","WD",1,1,21,21,0.138452009,"2017-05-05"
"GenoA27","Panel1","WD",1,1,21,21,0.152351646,"2017-05-06"
"GenoA27","Panel1","WD",1,1,21,21,0.171984966,"2017-05-07"
"GenoA27","Panel1","WD",1,1,21,21,0.184596261,"2017-05-08"
"GenoA27","Panel1","WD",1,1,21,21,0.190901398,"2017-05-09"
"GenoA27","Panel1","WD",1,1,21,21,0.209631121,"2017-05-10"
"GenoA27","Panel1","WD",1,1,21,21,0.22894373,"2017-05-12"
"GenoA27","Panel1","WD",1,1,21,21,0.23845763,"2017-05-13"
"GenoA27","Panel1","WD",1,1,21,21,0.264318116,"2017-05-15"
"GenoA46","Panel1","WD",1,1,22,22,0.002829613,"2017-04-14"
"GenoA46","Panel1","WD",1,1,22,22,0.004045461,"2017-04-15"
"GenoA46","Panel1","WD",1,1,22,22,0.005374176,"2017-04-16"
"GenoA46","Panel1","WD",1,1,22,22,0.008640463,"2017-04-17"
"GenoA46","Panel1","WD",1,1,22,22,0.009683297,"2017-04-18"
"GenoA46","Panel1","WD",1,1,22,22,0.011507175,"2017-04-19"
"GenoA46","Panel1","WD",1,1,22,22,0.014494678,"2017-04-20"
"GenoA46","Panel1","WD",1,1,22,22,0.025973004,"2017-04-22"
"GenoA46","Panel1","WD",1,1,22,22,0.02848747,"2017-04-23"
"GenoA46","Panel1","WD",1,1,22,22,0.039395487,"2017-04-24"
"GenoA46","Panel1","WD",1,1,22,22,0.049200647,"2017-04-25"
"GenoA46","Panel1","WD",1,1,22,22,0.065637342,"2017-04-27"
"GenoA46","Panel1","WD",1,1,22,22,0.072487148,"2017-04-28"
"GenoA46","Panel1","WD",1,1,22,22,0.077664612,"2017-04-29"
"GenoA46","Panel1","WD",1,1,22,22,0.087797187,"2017-04-30"
"GenoA46","Panel1","WD",1,1,22,22,0.102283315,"2017-05-01"
"GenoA46","Panel1","WD",1,1,22,22,0.112455471,"2017-05-02"
"GenoA46","Panel1","WD",1,1,22,22,0.128668642,"2017-05-03"
"GenoA46","Panel1","WD",1,1,22,22,0.143329435,"2017-05-04"
"GenoA46","Panel1","WD",1,1,22,22,0.162517241,"2017-05-05"
"GenoA46","Panel1","WD",1,1,22,22,0.172010628,"2017-05-06"
"GenoA46","Panel1","WD",1,1,22,22,0.184579216,"2017-05-07"
"GenoA46","Panel1","WD",1,1,22,22,0.205703987,"2017-05-08"
"GenoA46","Panel1","WD",1,1,22,22,0.208491681,"2017-05-09"
"GenoA46","Panel1","WD",1,1,22,22,0.226275412,"2017-05-10"
"GenoA46","Panel1","WD",1,1,22,22,0.258508444,"2017-05-12"
"GenoA46","Panel1","WD",1,1,22,22,0.279595145,"2017-05-13"
"GenoA46","Panel1","WD",1,1,22,22,0.295869025,"2017-05-15"
"GenoA59","Panel1","WD",1,1,23,23,0.003734948,"2017-04-14"
"GenoA59","Panel1","WD",1,1,23,23,0.005221977,"2017-04-15"
"GenoA59","Panel1","WD",1,1,23,23,0.007364501,"2017-04-16"
"GenoA59","Panel1","WD",1,1,23,23,0.01045479,"2017-04-17"
"GenoA59","Panel1","WD",1,1,23,23,0.011741359,"2017-04-18"
"GenoA59","Panel1","WD",1,1,23,23,0.01569372,"2017-04-19"
"GenoA59","Panel1","WD",1,1,23,23,0.019659482,"2017-04-20"
"GenoA59","Panel1","WD",1,1,23,23,0.023533728,"2017-04-21"
"GenoA59","Panel1","WD",1,1,23,23,0.029752754,"2017-04-22"
"GenoA59","Panel1","WD",1,1,23,23,0.034479992,"2017-04-23"
"GenoA59","Panel1","WD",1,1,23,23,0.052003247,"2017-04-24"
"GenoA59","Panel1","WD",1,1,23,23,0.058570533,"2017-04-25"
"GenoA59","Panel1","WD",1,1,23,23,0.072514161,"2017-04-27"
"GenoA59","Panel1","WD",1,1,23,23,0.083038817,"2017-04-28"
"GenoA59","Panel1","WD",1,1,23,23,0.099540708,"2017-04-29"
"GenoA59","Panel1","WD",1,1,23,23,0.113230664,"2017-04-30"
"GenoA59","Panel1","WD",1,1,23,23,0.128431606,"2017-05-01"
"GenoA59","Panel1","WD",1,1,23,23,0.140669752,"2017-05-02"
"GenoA59","Panel1","WD",1,1,23,23,0.15833495,"2017-05-03"
"GenoA59","Panel1","WD",1,1,23,23,0.180075726,"2017-05-04"
"GenoA59","Panel1","WD",1,1,23,23,0.200153745,"2017-05-05"
"GenoA59","Panel1","WD",1,1,23,23,0.21294476,"2017-05-06"
"GenoA59","Panel1","WD",1,1,23,23,0.240693669,"2017-05-07"
"GenoA59","Panel1","WD",1,1,23,23,0.256258371,"2017-05-08"
"GenoA59","Panel1","WD",1,1,23,23,0.272055759,"2017-05-09"
"GenoA59","Panel1","WD",1,1,23,23,0.303203619,"2017-05-10"
"GenoA59","Panel1","WD",1,1,23,23,0.3313309,"2017-05-12"
"GenoA59","Panel1","WD",1,1,23,23,0.359053845,"2017-05-13"
"GenoA59","Panel1","WD",1,1,23,23,0.388992314,"2017-05-15"
"GenoA57","Panel1","WD",1,1,24,24,0.001666883,"2017-04-14"
"GenoA57","Panel1","WD",1,1,24,24,0.002651955,"2017-04-15"
"GenoA57","Panel1","WD",1,1,24,24,0.00332184,"2017-04-16"
"GenoA57","Panel1","WD",1,1,24,24,0.005342681,"2017-04-17"
"GenoA57","Panel1","WD",1,1,24,24,0.006744925,"2017-04-18"
"GenoA57","Panel1","WD",1,1,24,24,0.008681591,"2017-04-19"
"GenoA57","Panel1","WD",1,1,24,24,0.011797888,"2017-04-20"
"GenoA57","Panel1","WD",1,1,24,24,0.021532047,"2017-04-22"
"GenoA57","Panel1","WD",1,1,24,24,0.023300222,"2017-04-23"
"GenoA57","Panel1","WD",1,1,24,24,0.02898588,"2017-04-24"
"GenoA57","Panel1","WD",1,1,24,24,0.032758981,"2017-04-25"
"GenoA57","Panel1","WD",1,1,24,24,0.044062821,"2017-04-27"
"GenoA57","Panel1","WD",1,1,24,24,0.050741927,"2017-04-28"
"GenoA57","Panel1","WD",1,1,24,24,0.059409411,"2017-04-29"
"GenoA57","Panel1","WD",1,1,24,24,0.06693347,"2017-04-30"
"GenoA57","Panel1","WD",1,1,24,24,0.076521822,"2017-05-01"
"GenoA57","Panel1","WD",1,1,24,24,0.088659023,"2017-05-02"
"GenoA57","Panel1","WD",1,1,24,24,0.104845558,"2017-05-03"
"GenoA57","Panel1","WD",1,1,24,24,0.117639278,"2017-05-04"
"GenoA57","Panel1","WD",1,1,24,24,0.13367881,"2017-05-05"
"GenoA57","Panel1","WD",1,1,24,24,0.144078017,"2017-05-06"
"GenoA57","Panel1","WD",1,1,24,24,0.163802016,"2017-05-07"
"GenoA57","Panel1","WD",1,1,24,24,0.185983945,"2017-05-08"
"GenoA57","Panel1","WD",1,1,24,24,0.19337667,"2017-05-09"
"GenoA57","Panel1","WD",1,1,24,24,0.212972472,"2017-05-10"
"GenoA57","Panel1","WD",1,1,24,24,0.231696872,"2017-05-12"
"GenoA57","Panel1","WD",1,1,24,24,0.247917061,"2017-05-13"
"GenoA57","Panel1","WD",1,1,24,24,0.28106102,"2017-05-15"
"GenoA38","Panel1","WD",1,1,25,25,0.002284498,"2017-04-14"
"GenoA38","Panel1","WD",1,1,25,25,0.003617431,"2017-04-15"
"GenoA38","Panel1","WD",1,1,25,25,0.004477539,"2017-04-16"
"GenoA38","Panel1","WD",1,1,25,25,0.007196421,"2017-04-17"
"GenoA38","Panel1","WD",1,1,25,25,0.008897943,"2017-04-18"
"GenoA38","Panel1","WD",1,1,25,25,0.010577857,"2017-04-19"
"GenoA38","Panel1","WD",1,1,25,25,0.01307879,"2017-04-20"
"GenoA38","Panel1","WD",1,1,25,25,0.018922134,"2017-04-21"
"GenoA38","Panel1","WD",1,1,25,25,0.025081881,"2017-04-22"
"GenoA38","Panel1","WD",1,1,25,25,0.027998602,"2017-04-23"
"GenoA38","Panel1","WD",1,1,25,25,0.037706711,"2017-04-24"
"GenoA38","Panel1","WD",1,1,25,25,0.04681239,"2017-04-25"
"GenoA38","Panel1","WD",1,1,25,25,0.05732605,"2017-04-27"
"GenoA38","Panel1","WD",1,1,25,25,0.067698242,"2017-04-28"
"GenoA38","Panel1","WD",1,1,25,25,0.078513138,"2017-04-29"
"GenoA38","Panel1","WD",1,1,25,25,0.091024961,"2017-04-30"
"GenoA38","Panel1","WD",1,1,25,25,0.104320012,"2017-05-01"
"GenoA38","Panel1","WD",1,1,25,25,0.117625497,"2017-05-02"
"GenoA38","Panel1","WD",1,1,25,25,0.126448429,"2017-05-03"
"GenoA38","Panel1","WD",1,1,25,25,0.143488693,"2017-05-04"
"GenoA38","Panel1","WD",1,1,25,25,0.159741387,"2017-05-05"
"GenoA38","Panel1","WD",1,1,25,25,0.168886443,"2017-05-06"
"GenoA38","Panel1","WD",1,1,25,25,0.184538649,"2017-05-07"
"GenoA38","Panel1","WD",1,1,25,25,0.194863746,"2017-05-08"
"GenoA38","Panel1","WD",1,1,25,25,0.221864058,"2017-05-09"
"GenoA38","Panel1","WD",1,1,25,25,0.247646978,"2017-05-10"
"GenoA38","Panel1","WD",1,1,25,25,0.25817062,"2017-05-12"
"GenoA38","Panel1","WD",1,1,25,25,0.273865818,"2017-05-13"
"GenoA38","Panel1","WD",1,1,25,25,0.306365219,"2017-05-15"
"GenoA28","Panel1","WD",1,1,26,26,0.002117091,"2017-04-14"
"GenoA28","Panel1","WD",1,1,26,26,0.003433278,"2017-04-15"
"GenoA28","Panel1","WD",1,1,26,26,0.004502883,"2017-04-16"
"GenoA28","Panel1","WD",1,1,26,26,0.006427387,"2017-04-17"
"GenoA28","Panel1","WD",1,1,26,26,0.008350205,"2017-04-18"
"GenoA28","Panel1","WD",1,1,26,26,0.010762147,"2017-04-19"
"GenoA28","Panel1","WD",1,1,26,26,0.013022595,"2017-04-20"
"GenoA28","Panel1","WD",1,1,26,26,0.02584664,"2017-04-22"
"GenoA28","Panel1","WD",1,1,26,26,0.031901157,"2017-04-23"
"GenoA28","Panel1","WD",1,1,26,26,0.041159223,"2017-04-24"
"GenoA28","Panel1","WD",1,1,26,26,0.047114842,"2017-04-25"
"GenoA28","Panel1","WD",1,1,26,26,0.060103943,"2017-04-27"
"GenoA28","Panel1","WD",1,1,26,26,0.068578017,"2017-04-28"
"GenoA28","Panel1","WD",1,1,26,26,0.081439812,"2017-04-29"
"GenoA28","Panel1","WD",1,1,26,26,0.09124798,"2017-04-30"
"GenoA28","Panel1","WD",1,1,26,26,0.106267809,"2017-05-01"
"GenoA28","Panel1","WD",1,1,26,26,0.122814029,"2017-05-02"
"GenoA28","Panel1","WD",1,1,26,26,0.138355265,"2017-05-03"
"GenoA28","Panel1","WD",1,1,26,26,0.151395599,"2017-05-04"
"GenoA28","Panel1","WD",1,1,26,26,0.166782088,"2017-05-05"
"GenoA28","Panel1","WD",1,1,26,26,0.176058074,"2017-05-06"
