"timeNumber","timePoint","Biomass_Estimated_corr","Biomass_Estimated","genotype","geno.decomp","colId","rowId","plotId"
7,2017-04-19,1.37757577731664,1.3010850253006,"GenoA33","WW_Panel1","2","51","c2r51"
7,2017-04-19,1.11469610943417,1.4886747313341,"GenoA35","WW_Panel1","23","51","c23r51"
7,2017-04-19,2.73911264800149,3.50337112211277,"GenoA46","WD_Panel1","24","51","c24r51"
7,2017-04-19,NA,NA,"GenoA6","WW_Panel1","25","51","c25r51"
7,2017-04-19,1.02565960440718,1.65968988038755,"GenoA56","WW_Panel1","26","51","c26r51"
7,2017-04-19,NA,NA,"GenoB13","WW_Panel2","27","51","c27r51"
7,2017-04-19,NA,NA,"GenoA38","WD_Panel1","28","51","c28r51"
7,2017-04-19,3.16800947025093,1.73039079236946,"GenoA50","WD_Panel1","13","5","c13r5"
7,2017-04-19,0.981883947060475,1.00715734674342,"GenoA48","WW_Panel1","3","51","c3r51"
7,2017-04-19,NA,NA,"GenoA55","WW_Panel1","14","5","c14r5"
7,2017-04-19,NA,NA,"GenoA37","WD_Panel1","4","51","c4r51"
7,2017-04-19,NA,NA,"GenoA38","WW_Panel1","5","51","c5r51"
7,2017-04-19,2.30614320733364,2.35862653299932,"GenoA50","WW_Panel1","6","51","c6r51"
7,2017-04-19,0.00532549017210227,0.00903512804828567,"GenoB19","WW_Panel2","7","51","c7r51"
7,2017-04-19,0.920562756800889,0.729912589780932,"GenoA60","WD_Panel1","8","51","c8r51"
7,2017-04-19,0.636079475049968,0.427290013099949,"GenoB27","WD_Panel2","9","51","c9r51"
7,2017-04-19,0.27282204143512,0.467030624403782,"GenoA31","WW_Panel1","2","5","c2r5"
7,2017-04-19,0.663113702030491,0.438084955076395,"GenoA41","WD_Panel1","1","52","c1r52"
7,2017-04-19,NA,NA,"GenoA22","WW_Panel1","10","52","c10r52"
7,2017-04-19,NA,NA,"GenoA25","WW_Panel1","11","52","c11r52"
7,2017-04-19,1.65796900990753,0.914342552421294,"GenoA12","WD_Panel1","12","52","c12r52"
7,2017-04-19,NA,NA,"GenoA29","WD_Panel1","13","52","c13r52"
7,2017-04-19,NA,NA,"GenoA9","WW_Panel1","14","52","c14r52"
7,2017-04-19,NA,NA,"GenoA2","WW_Panel1","2","52","c2r52"
7,2017-04-19,3.42284205101584,3.82159013129037,"GenoA47","WW_Panel1","23","52","c23r52"
7,2017-04-19,2.91802407233977,3.69825942710588,"GenoA21","WD_Panel1","24","52","c24r52"
7,2017-04-19,NA,NA,"GenoA43","WW_Panel1","25","52","c25r52"
7,2017-04-19,NA,NA,"GenoA18","WW_Panel1","26","52","c26r52"
7,2017-04-19,NA,NA,"GenoB25","WW_Panel2","27","52","c27r52"
7,2017-04-19,1.4679255012661,1.25979493690663,"GenoA2","WD_Panel1","28","52","c28r52"
7,2017-04-19,1.83937247284908,3.62896184056407,"GenoA31","WW_Panel1","23","5","c23r5"
7,2017-04-19,0.255520474881254,0.418960868167286,"GenoA34","WW_Panel1","3","52","c3r52"
7,2017-04-19,-0.543334572094001,1.78693539642359,"GenoA11","WD_Panel1","24","5","c24r5"
7,2017-04-19,NA,NA,"GenoA27","WD_Panel1","4","52","c4r52"
7,2017-04-19,-1.82745818696781,0.499319643892076,"GenoA30","WW_Panel1","25","5","c25r5"
7,2017-04-19,1.24909870697677,1.52038261528257,"GenoA21","WW_Panel1","5","52","c5r52"
7,2017-04-19,0.460526692528174,2.90031304147719,"GenoA58","WW_Panel1","26","5","c26r5"
7,2017-04-19,-0.151671104875248,0.0308281220482382,"GenoA18","WW_Panel1","6","52","c6r52"
7,2017-04-19,NA,NA,"GenoB23","WD_Panel2","27","5","c27r5"
7,2017-04-19,NA,NA,"GenoB24","WW_Panel2","7","52","c7r52"
7,2017-04-19,NA,NA,"GenoA27","WD_Panel1","28","5","c28r5"
7,2017-04-19,0.821344354607147,0.748555089332149,"GenoA7","WD_Panel1","8","52","c8r52"
7,2017-04-19,NA,NA,"GenoB28","WD_Panel2","9","52","c9r52"
7,2017-04-19,NA,NA,"GenoA25","WW_Panel1","3","5","c3r5"
7,2017-04-19,0.720378378525575,0.638975257682687,"GenoA49","WD_Panel1","1","53","c1r53"
7,2017-04-19,4.01297504315221,3.80161102069519,"GenoA35","WW_Panel1","10","53","c10r53"
7,2017-04-19,NA,NA,"GenoA34","WW_Panel1","11","53","c11r53"
7,2017-04-19,2.33247339984904,1.6828441507878,"GenoA16","WD_Panel1","12","53","c12r53"
7,2017-04-19,NA,NA,"GenoA26","WD_Panel1","13","53","c13r53"
7,2017-04-19,1.14101796876899,0.136317749548982,"GenoA18","WW_Panel1","14","53","c14r53"
7,2017-04-19,0.488134142833349,0.695907834280074,"GenoA11","WW_Panel1","2","53","c2r53"
7,2017-04-19,NA,NA,"GenoA54","WW_Panel1","23","53","c23r53"
7,2017-04-19,3.34483492826193,4.14615010774146,"GenoA35","WD_Panel1","24","53","c24r53"
7,2017-04-19,3.19391961903235,3.84446554237399,"GenoA51","WW_Panel1","25","53","c25r53"
7,2017-04-19,0.771170688122846,1.40597548161668,"GenoA5","WW_Panel1","26","53","c26r53"
7,2017-04-19,NA,NA,"GenoB29","WW_Panel2","27","53","c27r53"
7,2017-04-19,3.61156582036181,3.38875317457376,"GenoA19","WD_Panel1","28","53","c28r53"
7,2017-04-19,NA,NA,"GenoA55","WW_Panel1","3","53","c3r53"
7,2017-04-19,1.42280525156779,1.8481485769183,"GenoA59","WD_Panel1","4","53","c4r53"
7,2017-04-19,NA,NA,"GenoA57","WW_Panel1","5","53","c5r53"
7,2017-04-19,NA,NA,"GenoA27","WW_Panel1","6","53","c6r53"
7,2017-04-19,NA,NA,"GenoB28","WW_Panel2","7","53","c7r53"
7,2017-04-19,NA,NA,"GenoA43","WD_Panel1","8","53","c8r53"
7,2017-04-19,3.90624972936461,3.92584398981143,"GenoB8","WD_Panel2","9","53","c9r53"
7,2017-04-19,NA,NA,"GenoA38","WD_Panel1","4","5","c4r5"
7,2017-04-19,NA,NA,"GenoA58","WD_Panel1","1","54","c1r54"
7,2017-04-19,4.47115201076637,4.37687224120676,"GenoA31","WW_Panel1","10","54","c10r54"
7,2017-04-19,1.80419175624245,1.25599628961175,"GenoA52","WD_Panel1","12","54","c12r54"
7,2017-04-19,NA,NA,"GenoA17","WD_Panel1","13","54","c13r54"
7,2017-04-19,NA,NA,"GenoA30","WW_Panel1","14","54","c14r54"
7,2017-04-19,NA,NA,"GenoA14","WW_Panel1","2","54","c2r54"
7,2017-04-19,4.38991762985204,4.85626639340836,"GenoA19","WW_Panel1","23","54","c23r54"
7,2017-04-19,-0.134452394774149,0.695890608981566,"GenoA24","WD_Panel1","24","54","c24r54"
7,2017-04-19,2.69579160533577,3.36624450700549,"GenoA8","WW_Panel1","25","54","c25r54"
7,2017-04-19,1.24225584747957,1.8875668966191,"GenoA41","WW_Panel1","26","54","c26r54"
7,2017-04-19,6.69534144149538,6.81891882614029,"GenoB3","WW_Panel2","27","54","c27r54"
7,2017-04-19,1.90991312725534,1.6791224952586,"GenoA51","WD_Panel1","28","54","c28r54"
7,2017-04-19,1.59265730424894,2.05993885918551,"GenoA32","WW_Panel1","3","54","c3r54"
7,2017-04-19,3.26359176090451,3.84402836942122,"GenoA29","WD_Panel1","4","54","c4r54"
7,2017-04-19,6.84558281511761,7.41275580739094,"GenoA19","WW_Panel1","5","54","c5r54"
7,2017-04-19,4.47633912857283,4.94540469425823,"GenoA9","WW_Panel1","6","54","c6r54"
7,2017-04-19,3.12065491148622,3.52304936181539,"GenoB12","WW_Panel2","7","54","c7r54"
7,2017-04-19,1.38205266515351,1.56883513673497,"GenoA3","WD_Panel1","8","54","c8r54"
7,2017-04-19,NA,NA,"GenoB16","WD_Panel2","9","54","c9r54"
7,2017-04-19,0.39672196471602,0.379216376633987,"GenoA39","WW_Panel1","5","5","c5r5"
7,2017-04-19,NA,NA,"GenoA37","WD_Panel1","1","55","c1r55"
7,2017-04-19,1.07058467239972,1.09273967181699,"GenoA20","WW_Panel1","10","55","c10r55"
7,2017-04-19,NA,NA,"GenoA49","WW_Panel1","11","55","c11r55"
7,2017-04-19,NA,NA,"GenoA49","WD_Panel1","12","55","c12r55"
7,2017-04-19,NA,NA,"GenoA10","WD_Panel1","13","55","c13r55"
7,2017-04-19,1.11585130150242,0.289906648188732,"GenoA53","WW_Panel1","14","55","c14r55"
7,2017-04-19,3.00833179732731,3.52378697766122,"GenoA51","WW_Panel1","2","55","c2r55"
7,2017-04-19,0.595140698204677,1.09959679508956,"GenoA42","WW_Panel1","23","55","c23r55"
7,2017-04-19,-0.240579230663589,0.61929642205356,"GenoA37","WD_Panel1","24","55","c24r55"
7,2017-04-19,2.9615042339936,3.6524450182063,"GenoA47","WW_Panel1","25","55","c25r55"
7,2017-04-19,NA,NA,"GenoA54","WW_Panel1","26","55","c26r55"
7,2017-04-19,-0.081908707833547,0.0429333208943093,"GenoB30","WW_Panel2","27","55","c27r55"
7,2017-04-19,1.4973500342164,1.25844446523702,"GenoA44","WD_Panel1","28","55","c28r55"
7,2017-04-19,4.82321058427075,5.44370801753644,"GenoA31","WW_Panel1","3","55","c3r55"
7,2017-04-19,7.60332844628503,8.33576545425621,"GenoA48","WD_Panel1","4","55","c4r55"
7,2017-04-19,2.18443246416783,2.90064142344453,"GenoA4","WW_Panel1","5","55","c5r55"
7,2017-04-19,0.820438337705675,1.43403191439137,"GenoA39","WW_Panel1","6","55","c6r55"
7,2017-04-19,1.58514777011102,2.12624014758827,"GenoB3","WW_Panel2","7","55","c7r55"
7,2017-04-19,1.8333786574531,2.15200504784526,"GenoA33","WD_Panel1","8","55","c8r55"
7,2017-04-19,NA,NA,"GenoB29","WD_Panel2","9","55","c9r55"
7,2017-04-19,NA,NA,"GenoA37","WW_Panel1","6","5","c6r5"
7,2017-04-19,1.12343596980862,1.49818600447335,"GenoA15","WD_Panel1","1","56","c1r56"
7,2017-04-19,0.793784466092267,0.940246630567709,"GenoA41","WW_Panel1","10","56","c10r56"
7,2017-04-19,1.48049502014367,1.34850005763696,"GenoA22","WW_Panel1","11","56","c11r56"
7,2017-04-19,1.6447333573224,1.30981347593866,"GenoA47","WD_Panel1","12","56","c12r56"
7,2017-04-19,NA,NA,"GenoA2","WD_Panel1","13","56","c13r56"
7,2017-04-19,NA,NA,"GenoA43","WW_Panel1","14","56","c14r56"
7,2017-04-19,7.35488690668955,8.02619175694557,"GenoA48","WW_Panel1","2","56","c2r56"
7,2017-04-19,1.95689074799519,2.50877937934127,"GenoA40","WW_Panel1","23","56","c23r56"
7,2017-04-19,2.61592019010638,3.51479547372291,"GenoA60","WD_Panel1","24","56","c24r56"
7,2017-04-19,2.04092682877327,2.76196017036521,"GenoA10","WW_Panel1","25","56","c25r56"
7,2017-04-19,0.799064313560946,1.47615209502525,"GenoA26","WW_Panel1","26","56","c26r56"
7,2017-04-19,0.546358274459457,0.682077691063593,"GenoB4","WW_Panel2","27","56","c27r56"
7,2017-04-19,2.61369099948658,2.37600027303389,"GenoA10","WD_Panel1","28","56","c28r56"
7,2017-04-19,3.37732758337302,4.15365068746592,"GenoA26","WW_Panel1","3","56","c3r56"
7,2017-04-19,NA,NA,"GenoA7","WD_Panel1","4","56","c4r56"
7,2017-04-19,7.00612940657043,7.8738553515807,"GenoA50","WW_Panel1","5","56","c5r56"
7,2017-04-19,2.17595741821784,2.93711816462506,"GenoA44","WW_Panel1","6","56","c6r56"
7,2017-04-19,NA,NA,"GenoB27","WW_Panel2","7","56","c7r56"
7,2017-04-19,NA,NA,"GenoA42","WD_Panel1","8","56","c8r56"
7,2017-04-19,1.72907465307271,2.1293646245057,"GenoB5","WD_Panel2","9","56","c9r56"
7,2017-04-19,1.66375658598022,1.27575275262612,"GenoB13","WD_Panel2","7","5","c7r5"
7,2017-04-19,NA,NA,"GenoA43","WD_Panel1","1","57","c1r57"
7,2017-04-19,5.13129848927127,5.39820977348871,"GenoA15","WW_Panel1","10","57","c10r57"
7,2017-04-19,NA,NA,"GenoA24","WW_Panel1","11","57","c11r57"
7,2017-04-19,NA,NA,"GenoA46","WD_Panel1","12","57","c12r57"
7,2017-04-19,NA,NA,"GenoA57","WD_Panel1","13","57","c13r57"
7,2017-04-19,2.54037957368174,1.91489934118673,"GenoA12","WW_Panel1","14","57","c14r57"
7,2017-04-19,0.53118297459142,1.34787174856902,"GenoA23","WW_Panel1","2","57","c2r57"
7,2017-04-19,0.310380750033759,0.907260549749737,"GenoA11","WW_Panel1","23","57","c23r57"
7,2017-04-19,5.09608277194822,6.03165818254212,"GenoA18","WD_Panel1","24","57","c24r57"
7,2017-04-19,4.86004166639407,5.55591300374789,"GenoA59","WW_Panel1","26","57","c26r57"
7,2017-04-19,-0.0195427841474842,0.125199855673065,"GenoB21","WW_Panel2","27","57","c27r57"
7,2017-04-19,0.687363358849381,0.44895613503954,"GenoA48","WD_Panel1","28","57","c28r57"
7,2017-04-19,2.68039944563468,3.60109427114812,"GenoA2","WW_Panel1","3","57","c3r57"
7,2017-04-19,-0.14723871480295,0.882055370699982,"GenoA11","WD_Panel1","4","57","c4r57"
7,2017-04-19,2.00521910803465,3.01289364006288,"GenoA23","WW_Panel1","5","57","c5r57"
7,2017-04-19,NA,NA,"GenoA57","WW_Panel1","6","57","c6r57"
7,2017-04-19,2.20461749571368,3.02170601515835,"GenoB5","WW_Panel2","7","57","c7r57"
7,2017-04-19,NA,NA,"GenoA14","WD_Panel1","8","57","c8r57"
7,2017-04-19,-0.497310328626739,0.0281063630040094,"GenoB3","WD_Panel2","9","57","c9r57"
7,2017-04-19,0.780191077409307,0.0999006894558177,"GenoA10","WD_Panel1","8","5","c8r5"
7,2017-04-19,NA,NA,"GenoA4","WD_Panel1","1","58","c1r58"
7,2017-04-19,NA,NA,"GenoA21","WW_Panel1","10","58","c10r58"
7,2017-04-19,2.9135830272423,3.02039307359086,"GenoA29","WW_Panel1","11","58","c11r58"
7,2017-04-19,3.99747850119301,3.89221446807222,"GenoA8","WD_Panel1","12","58","c12r58"
7,2017-04-19,NA,NA,"GenoA21","WD_Panel1","13","58","c13r58"
7,2017-04-19,NA,NA,"GenoA14","WW_Panel1","14","58","c14r58"
7,2017-04-19,1.69590066302407,2.65804432434735,"GenoA22","WW_Panel1","2","58","c2r58"
7,2017-04-19,1.95971565803132,2.60765857178403,"GenoA26","WW_Panel1","23","58","c23r58"
7,2017-04-19,2.82932756749345,3.8077935410123,"GenoA33","WD_Panel1","24","58","c24r58"
7,2017-04-19,1.46460341399103,2.24801275785407,"GenoA58","WW_Panel1","25","58","c25r58"
7,2017-04-19,2.51570710441513,3.23705956515305,"GenoA22","WW_Panel1","26","58","c26r58"
7,2017-04-19,4.7026073353097,4.86336542612203,"GenoB6","WW_Panel2","27","58","c27r58"
7,2017-04-19,NA,NA,"GenoA18","WD_Panel1","28","58","c28r58"
7,2017-04-19,0.675540051788085,1.73988128873862,"GenoA56","WW_Panel1","3","58","c3r58"
7,2017-04-19,2.36106790262307,3.5319360706155,"GenoA16","WD_Panel1","4","58","c4r58"
7,2017-04-19,4.39795139098077,5.54494421854422,"GenoA47","WW_Panel1","5","58","c5r58"
7,2017-04-19,3.03253749314304,4.06754367777835,"GenoA59","WW_Panel1","6","58","c6r58"
7,2017-04-19,NA,NA,"GenoB18","WW_Panel2","7","58","c7r58"
7,2017-04-19,4.17369769519524,4.89127070876494,"GenoA51","WD_Panel1","8","58","c8r58"
7,2017-04-19,-0.293500852871993,0.361793960597655,"GenoB11","WD_Panel2","9","58","c9r58"
7,2017-04-19,NA,NA,"GenoB25","WW_Panel2","9","5","c9r5"
7,2017-04-19,NA,NA,"GenoA11","WD_Panel1","1","59","c1r59"
7,2017-04-19,NA,NA,"GenoA17","WW_Panel1","10","59","c10r59"
7,2017-04-19,2.00949267269301,2.23727183606247,"GenoA47","WW_Panel1","11","59","c11r59"
7,2017-04-19,NA,NA,"GenoA55","WD_Panel1","12","59","c12r59"
7,2017-04-19,NA,NA,"GenoA11","WD_Panel1","13","59","c13r59"
7,2017-04-19,NA,NA,"GenoA46","WW_Panel1","14","59","c14r59"
7,2017-04-19,2.88938195068228,2.42226580832517,"GenoA31","WW_Panel1","15","59","c15r59"
7,2017-04-19,-0.824946559551211,0.274048282061677,"GenoA40","WW_Panel1","2","59","c2r59"
7,2017-04-19,2.59332613250625,3.60896739293241,"GenoA20","WD_Panel1","24","59","c24r59"
7,2017-04-19,3.78735198390516,4.59970038606948,"GenoA50","WW_Panel1","25","59","c25r59"
7,2017-04-19,3.38917338490732,4.13095346840905,"GenoA8","WW_Panel1","26","59","c26r59"
7,2017-04-19,1.95784446096096,2.13008569124668,"GenoB18","WW_Panel2","27","59","c27r59"
7,2017-04-19,NA,NA,"GenoA58","WD_Panel1","28","59","c28r59"
7,2017-04-19,6.17742904305413,7.37635642832054,"GenoA50","WW_Panel1","3","59","c3r59"
7,2017-04-19,NA,NA,"GenoA34","WD_Panel1","4","59","c4r59"
7,2017-04-19,1.54450225360298,2.8221220629226,"GenoA5","WW_Panel1","5","59","c5r59"
7,2017-04-19,-0.208866803295754,0.955200742623326,"GenoA22","WW_Panel1","6","59","c6r59"
7,2017-04-19,0.50054686599227,1.58026823153207,"GenoB9","WW_Panel2","7","59","c7r59"
7,2017-04-19,0.929089205998951,1.7734215586174,"GenoA49","WD_Panel1","8","59","c8r59"
7,2017-04-19,2.02428594272318,2.80500812273879,"GenoB13","WD_Panel2","9","59","c9r59"
7,2017-04-19,1.28760197573068,2.23411953703869,"GenoA26","WD_Panel1","1","60","c1r60"
7,2017-04-19,2.84488583675513,3.49040125767249,"GenoA44","WW_Panel1","10","60","c10r60"
7,2017-04-19,0.83112784614127,1.18506054027293,"GenoA45","WW_Panel1","11","60","c11r60"
7,2017-04-19,NA,NA,"GenoA57","WD_Panel1","12","60","c12r60"
7,2017-04-19,NA,NA,"GenoA5","WD_Panel1","13","60","c13r60"
7,2017-04-19,NA,NA,"GenoA38","WW_Panel1","14","60","c14r60"
7,2017-04-19,NA,NA,"GenoA53","WW_Panel1","15","60","c15r60"
7,2017-04-19,3.91851012505424,4.97143807071673,"GenoA32","WD_Panel1","24","60","c24r60"
7,2017-04-19,NA,NA,"GenoA41","WW_Panel1","25","60","c25r60"
7,2017-04-19,1.24029401445061,2.00345131226182,"GenoA46","WW_Panel1","26","60","c26r60"
7,2017-04-19,0.922791471395336,1.10822393096624,"GenoB2","WW_Panel2","27","60","c27r60"
7,2017-04-19,1.16906425634243,0.944935157620937,"GenoA54","WD_Panel1","28","60","c28r60"
7,2017-04-19,4.13152789356248,5.4651503086625,"GenoA18","WW_Panel1","3","60","c3r60"
7,2017-04-19,3.69115435738518,5.12733627173393,"GenoA13","WD_Panel1","4","60","c4r60"
7,2017-04-19,1.10838837650314,2.51740871780043,"GenoA52","WW_Panel1","5","60","c5r60"
7,2017-04-19,0.406028988398478,1.70058854509659,"GenoA33","WW_Panel1","6","60","c6r60"
7,2017-04-19,NA,NA,"GenoB25","WW_Panel2","7","60","c7r60"
7,2017-04-19,2.05266591810644,3.02683978456176,"GenoA59","WD_Panel1","8","60","c8r60"
7,2017-04-19,2.39053429874791,3.30060020007268,"GenoB21","WD_Panel2","9","60","c9r60"
7,2017-04-19,NA,NA,"GenoA13","WD_Panel1","1","6","c1r6"
7,2017-04-19,NA,NA,"GenoA49","WW_Panel1","10","6","c10r6"
7,2017-04-19,1.3568596965135,0.0476395114775,"GenoA3","WW_Panel1","11","6","c11r6"
7,2017-04-19,NA,NA,"GenoA4","WD_Panel1","12","6","c12r6"
7,2017-04-19,1.96072452700586,0.476520771673944,"GenoA1","WD_Panel1","13","6","c13r6"
7,2017-04-19,4.02445560636055,2.54904809681194,"GenoA44","WW_Panel1","14","6","c14r6"
7,2017-04-19,7.57183081272088,7.65520439168103,"GenoA19","WW_Panel1","2","6","c2r6"
7,2017-04-19,-0.879916187813635,0.919416540165216,"GenoA56","WW_Panel1","23","6","c23r6"
7,2017-04-19,1.58796164329228,3.92882349257336,"GenoA10","WD_Panel1","24","6","c24r6"
7,2017-04-19,-0.876976743147243,1.46104755245772,"GenoA12","WW_Panel1","25","6","c25r6"
7,2017-04-19,6.62305059443293,9.07468277869844,"GenoA44","WW_Panel1","26","6","c26r6"
7,2017-04-19,NA,NA,"GenoB24","WD_Panel2","27","6","c27r6"
7,2017-04-19,NA,NA,"GenoA35","WD_Panel1","28","6","c28r6"
7,2017-04-19,NA,NA,"GenoA46","WW_Panel1","3","6","c3r6"
7,2017-04-19,NA,NA,"GenoA6","WD_Panel1","4","6","c4r6"
7,2017-04-19,1.32449914945569,1.18729649642637,"GenoA20","WW_Panel1","5","6","c5r6"
7,2017-04-19,NA,NA,"GenoA30","WW_Panel1","6","6","c6r6"
7,2017-04-19,1.08886090350176,0.589672801490141,"GenoB19","WD_Panel2","7","6","c7r6"
7,2017-04-19,3.86597371110543,3.08303358647492,"GenoA44","WD_Panel1","8","6","c8r6"
7,2017-04-19,NA,NA,"GenoB22","WW_Panel2","9","6","c9r6"
7,2017-04-19,5.89386557145767,5.76654855248333,"GenoA50","WD_Panel1","1","7","c1r7"
7,2017-04-19,NA,NA,"GenoA46","WW_Panel1","10","7","c10r7"
7,2017-04-19,NA,NA,"GenoA37","WW_Panel1","11","7","c11r7"
7,2017-04-19,NA,NA,"GenoA58","WD_Panel1","12","7","c12r7"
7,2017-04-19,NA,NA,"GenoA32","WD_Panel1","13","7","c13r7"
7,2017-04-19,NA,NA,"GenoA10","WW_Panel1","14","7","c14r7"
7,2017-04-19,1.11102405319552,1.09592755709671,"GenoA29","WW_Panel1","2","7","c2r7"
7,2017-04-19,3.17244021019022,4.97655004445847,"GenoA52","WW_Panel1","23","7","c23r7"
7,2017-04-19,4.08631152574881,6.43369427162198,"GenoA15","WD_Panel1","24","7","c24r7"
7,2017-04-19,1.10210301803851,3.44824766103471,"GenoA59","WW_Panel1","25","7","c25r7"
7,2017-04-19,6.56453880089827,9.02579537331361,"GenoA52","WW_Panel1","26","7","c26r7"
7,2017-04-19,0.317132435591771,2.38222358315357,"GenoB6","WD_Panel2","27","7","c27r7"
7,2017-04-19,-1.40136937116409,0.373887392865618,"GenoA50","WD_Panel1","28","7","c28r7"
7,2017-04-19,3.99334200341129,3.91941853263824,"GenoA19","WW_Panel1","3","7","c3r7"
7,2017-04-19,NA,NA,"GenoA3","WD_Panel1","4","7","c4r7"
7,2017-04-19,NA,NA,"GenoA37","WW_Panel1","5","7","c5r7"
7,2017-04-19,2.02215767472794,1.58088746967442,"GenoA35","WW_Panel1","6","7","c6r7"
7,2017-04-19,NA,NA,"GenoB3","WD_Panel2","7","7","c7r7"
7,2017-04-19,1.15059338975704,0.280222366900436,"GenoA23","WD_Panel1","8","7","c8r7"
7,2017-04-19,1.51251678826311,0.57370946053705,"GenoB1","WW_Panel2","9","7","c9r7"
7,2017-04-19,NA,NA,"GenoA14","WD_Panel1","1","8","c1r8"
7,2017-04-19,NA,NA,"GenoA37","WW_Panel1","10","8","c10r8"
7,2017-04-19,2.25334937942172,0.839871209439364,"GenoA52","WW_Panel1","11","8","c11r8"
7,2017-04-19,NA,NA,"GenoA45","WD_Panel1","12","8","c12r8"
7,2017-04-19,2.08357632555086,0.523148392534892,"GenoA16","WD_Panel1","13","8","c13r8"
7,2017-04-19,3.1059043244153,1.56699277984687,"GenoA23","WW_Panel1","14","8","c14r8"
7,2017-04-19,0.425470601783158,0.334360453716045,"GenoA46","WW_Panel1","2","8","c2r8"
7,2017-04-19,NA,NA,"GenoA36","WW_Panel1","23","8","c23r8"
7,2017-04-19,5.27725255946418,7.63449818215927,"GenoA8","WD_Panel1","24","8","c24r8"
7,2017-04-19,6.55988716534174,8.91871113382454,"GenoA15","WW_Panel1","25","8","c25r8"
7,2017-04-19,2.09529137599511,4.57189073546612,"GenoA33","WW_Panel1","26","8","c26r8"
7,2017-04-19,-0.0842604269162655,1.99856873339426,"GenoB9","WD_Panel2","27","8","c27r8"
7,2017-04-19,3.53837985566233,5.33322724634697,"GenoA52","WD_Panel1","28","8","c28r8"
7,2017-04-19,1.14219676298291,0.99193824492057,"GenoA10","WW_Panel1","3","8","c3r8"
7,2017-04-19,0.728903107111003,0.54930531271311,"GenoA56","WD_Panel1","4","8","c4r8"
7,2017-04-19,3.9159203360126,3.60244428950183,"GenoA31","WW_Panel1","5","8","c5r8"
7,2017-04-19,0.755540471527003,0.243365703875734,"GenoA7","WW_Panel1","6","8","c6r8"
7,2017-04-19,NA,NA,"GenoB18","WD_Panel2","7","8","c7r8"
7,2017-04-19,2.25982122443072,1.32820761392622,"GenoA16","WD_Panel1","8","8","c8r8"
7,2017-04-19,3.54497525372356,2.55084155759572,"GenoB3","WW_Panel2","9","8","c9r8"
7,2017-04-19,NA,NA,"GenoA6","WD_Panel1","1","9","c1r9"
7,2017-04-19,NA,NA,"GenoA36","WW_Panel1","10","9","c10r9"
7,2017-04-19,1.59780356382309,0.153420003997047,"GenoA1","WW_Panel1","11","9","c11r9"
7,2017-04-19,NA,NA,"GenoA13","WD_Panel1","12","9","c12r9"
7,2017-04-19,NA,NA,"GenoA7","WD_Panel1","13","9","c13r9"
7,2017-04-19,NA,NA,"GenoA26","WW_Panel1","14","9","c14r9"
7,2017-04-19,4.45154516658482,4.30180186193472,"GenoA18","WW_Panel1","2","9","c2r9"
7,2017-04-19,-0.0479482699388991,1.76421567354476,"GenoA14","WW_Panel1","23","9","c23r9"
7,2017-04-19,-1.15494827692089,1.20770250250992,"GenoA28","WD_Panel1","24","9","c24r9"
7,2017-04-19,3.84558643985584,6.21411867949172,"GenoA31","WW_Panel1","25","9","c25r9"
7,2017-04-19,2.28480380207246,4.77518666767682,"GenoA35","WW_Panel1","26","9","c26r9"
7,2017-04-19,-0.662936209992086,1.43726129006486,"GenoB16","WD_Panel2","27","9","c27r9"
7,2017-04-19,0.625785187637288,2.44067340774158,"GenoA9","WD_Panel1","28","9","c28r9"
7,2017-04-19,NA,NA,"GenoA54","WW_Panel1","3","9","c3r9"
7,2017-04-19,NA,NA,"GenoA32","WD_Panel1","4","9","c4r9"
7,2017-04-19,NA,NA,"GenoA30","WW_Panel1","5","9","c5r9"
7,2017-04-19,0.677097220452189,0.118786544725349,"GenoA34","WW_Panel1","6","9","c6r9"
7,2017-04-19,NA,NA,"GenoB22","WD_Panel2","7","9","c7r9"
7,2017-04-19,NA,NA,"GenoA40","WD_Panel1","8","9","c8r9"
7,2017-04-19,NA,NA,"GenoB17","WW_Panel2","9","9","c9r9"
8,2017-04-20,6.53421405501217,6.20083203695513,"GenoA18","WD_Panel1","1","10","c1r10"
8,2017-04-20,3.33865594022245,0.52344093832493,"GenoA2","WW_Panel1","10","10","c10r10"
8,2017-04-20,4.72278585116715,2.47762866663271,"GenoA9","WW_Panel1","11","10","c11r10"
8,2017-04-20,4.00211782234223,1.61657309222511,"GenoA24","WD_Panel1","12","10","c12r10"
8,2017-04-20,2.9259457805566,1.06352703545896,"GenoA40","WD_Panel1","13","10","c13r10"
