"timeNumber","timePoint","LeafArea_corr","LeafArea","wt","genotype","geno.decomp","rowId","colId","plotId"
1,2017-04-13,0.00277520171698606,0.0028246,2263.18867935242,"GenoA51","WD_Panel1","23","16","c16r23"
1,2017-04-13,0.00309908943697663,0.003079317,2263.18867935242,"GenoA51","WD_Panel1","33","24","c24r33"
1,2017-04-13,0.003120181597199,0.002790302,2263.18867935242,"GenoA51","WD_Panel1","54","28","c28r54"
1,2017-04-13,0.00339643469738472,0.003670103,2263.18867935242,"GenoA51","WD_Panel1","14","20","c20r14"
1,2017-04-13,0.00300828391134709,0.002640857,2263.18867935242,"GenoA51","WD_Panel1","45","21","c21r45"
1,2017-04-13,0.00177593385568313,0.00190046,2263.20520279493,"GenoA52","WD_Panel1","23","21","c21r23"
1,2017-04-13,0.00282046629136942,0.002576994,2263.20520279493,"GenoA52","WD_Panel1","45","20","c20r45"
1,2017-04-13,0.00262851972851076,0.002706864,2263.20520279493,"GenoA52","WD_Panel1","8","28","c28r8"
1,2017-04-13,0.00263027530730879,0.002564937,2263.20520279493,"GenoA52","WD_Panel1","33","16","c16r33"
1,2017-04-13,0.00258440042149511,0.002398236,2263.20520279493,"GenoA52","WD_Panel1","41","24","c24r41"
1,2017-04-13,0.00293822658614651,0.003168831,2264.18729454393,"GenoA53","WD_Panel1","27","20","c20r27"
1,2017-04-13,0.00272260245770836,0.002571379,2264.18729454393,"GenoA53","WD_Panel1","39","16","c16r39"
1,2017-04-13,0.00245062099027741,0.002599424,2264.18729454393,"GenoA53","WD_Panel1","16","21","c21r16"
1,2017-04-13,0.00243425601826886,0.002265847,2264.18729454393,"GenoA53","WD_Panel1","40","24","c24r40"
1,2017-04-13,0.00275152438478515,0.002768102,2264.18729454393,"GenoA53","WD_Panel1","20","28","c28r20"
1,2017-04-13,0.00256215040754809,0.002700096,2260.9386654461,"GenoA54","WD_Panel1","17","21","c21r17"
1,2017-04-13,0.00224748173293637,0.002398751,2260.9386654461,"GenoA54","WD_Panel1","27","24","c24r27"
1,2017-04-13,0.00255649320965377,0.002284457,2260.9386654461,"GenoA54","WD_Panel1","60","16","c16r60"
1,2017-04-13,0.00248768999935703,0.002108033,2260.9386654461,"GenoA54","WD_Panel1","60","28","c28r60"
1,2017-04-13,0.00273582757614416,0.002958831,2260.9386654461,"GenoA54","WD_Panel1","23","20","c20r23"
1,2017-04-13,0.00250060678316591,0.002505772,2262.66971057013,"GenoA55","WD_Panel1","26","16","c16r26"
1,2017-04-13,0.00166049427900325,0.001507214,2262.66971057013,"GenoA55","WD_Panel1","53","20","c20r53"
1,2017-04-13,0.00147528077038343,0.001781935,2262.66971057013,"GenoA55","WD_Panel1","2","24","c24r2"
1,2017-04-13,0.00189273549712704,0.001893897,2262.66971057013,"GenoA55","WD_Panel1","21","28","c28r21"
1,2017-04-13,0.00214591818115355,0.00202168,2262.66971057013,"GenoA55","WD_Panel1","60","21","c21r60"
1,2017-04-13,0.00294746329825384,0.002805991,2263.80156497001,"GenoA56","WD_Panel1","30","28","c28r30"
1,2017-04-13,0.00325259988453866,0.003486733,2263.80156497001,"GenoA56","WD_Panel1","26","20","c20r26"
1,2017-04-13,0.00326288591294363,0.002941819,2263.80156497001,"GenoA56","WD_Panel1","50","21","c21r50"
1,2017-04-13,0.00307821357207344,0.003382059,2263.80156497001,"GenoA56","WD_Panel1","3","24","c24r3"
1,2017-04-13,0.00334932952705679,0.003634727,2263.80156497001,"GenoA56","WD_Panel1","6","16","c16r6"
1,2017-04-13,0.00114995411891497,0.001090523,2263.23205593414,"GenoA57","WD_Panel1","24","28","c28r24"
1,2017-04-13,0.00167474799548161,0.001551594,2263.23205593414,"GenoA57","WD_Panel1","38","24","c24r38"
1,2017-04-13,0.00196206051502332,0.002198835,2263.23205593414,"GenoA57","WD_Panel1","10","21","c21r10"
1,2017-04-13,0.00268365276299816,0.002904059,2263.23205593414,"GenoA57","WD_Panel1","12","16","c16r12"
1,2017-04-13,0.00211387467889516,0.001993927,2263.23205593414,"GenoA57","WD_Panel1","40","20","c20r40"
1,2017-04-13,0.00339150488500551,0.003688461,2261.52311307908,"GenoA58","WD_Panel1","13","24","c24r13"
1,2017-04-13,0.0030389359625332,0.003155013,2261.52311307908,"GenoA58","WD_Panel1","19","16","c16r19"
1,2017-04-13,0.00231276504703748,0.002528819,2261.52311307908,"GenoA58","WD_Panel1","20","20","c20r20"
1,2017-04-13,0.00292156251297634,0.003051878,2261.52311307908,"GenoA58","WD_Panel1","18","21","c21r18"
1,2017-04-13,0.00247631927423816,0.002107038,2261.52311307908,"GenoA58","WD_Panel1","59","28","c28r59"
1,2017-04-13,0.00291767597746545,0.003136974,2263.75518082409,"GenoA59","WD_Panel1","19","20","c20r19"
1,2017-04-13,0.00323747010922042,0.003010127,2263.75518082409,"GenoA59","WD_Panel1","54","21","c21r54"
1,2017-04-13,0.00273679130512823,0.002786916,2263.75518082409,"GenoA59","WD_Panel1","17","28","c28r17"
1,2017-04-13,0.00320945125658996,0.003337435,2263.75518082409,"GenoA59","WD_Panel1","28","24","c24r28"
1,2017-04-13,0.00280936893582075,0.002559885,2263.75518082409,"GenoA59","WD_Panel1","51","16","c16r51"
1,2017-04-13,0.00356552891571312,0.003552098,2226.62157421644,"GenoA60","WD_Panel1","22","28","c28r22"
1,2017-04-13,0.00276991369166605,0.003134516,2226.62157421644,"GenoA60","WD_Panel1","3","20","c20r3"
1,2017-04-13,0.00231360112322999,0.002448076,2226.62157421644,"GenoA60","WD_Panel1","25","21","c21r25"
1,2017-04-13,0.0026245704587348,0.002543351,2226.62157421644,"GenoA60","WD_Panel1","56","24","c24r56"
1,2017-04-13,0.00184529229801793,0.001975014,2176.98985224931,"GenoB01","WD_Panel2","16","27","c27r16"
1,2017-04-13,0.00259218771260043,0.00238509,2176.98985224931,"GenoB01","WD_Panel2","60","17","c17r60"
1,2017-04-13,0.00219725777247161,0.002032246,2179.04763769961,"GenoB02","WD_Panel2","40","17","c17r40"
1,2017-04-13,0.00228366367463768,0.002257805,2179.04763769961,"GenoB02","WD_Panel2","26","27","c27r26"
1,2017-04-13,0.00273085505699763,0.002612168,2178.77987978558,"GenoB03","WD_Panel2","38","17","c17r38"
1,2017-04-13,0.00123603705330265,0.001365562,2178.77987978558,"GenoB03","WD_Panel2","10","27","c27r10"
1,2017-04-13,0.00164571467256104,0.00143502,2178.74873461831,"GenoB04","WD_Panel2","43","17","c17r43"
1,2017-04-13,0.00121070728553722,0.001346808,2178.74873461831,"GenoB04","WD_Panel2","13","27","c27r13"
1,2017-04-13,0.00341977114858707,0.003618791,2176.47037917743,"GenoB05","WD_Panel2","1","27","c27r1"
1,2017-04-13,0.00333763934965524,0.003089554,2176.47037917743,"GenoB05","WD_Panel2","54","17","c17r54"
1,2017-04-13,0.00262847377855405,0.002762921,2178.66748724012,"GenoB06","WD_Panel2","7","27","c27r7"
1,2017-04-13,0.00218458706612047,0.002122542,2178.66748724012,"GenoB06","WD_Panel2","35","17","c17r35"
1,2017-04-13,0.0025514322067654,0.002610516,2179.04524464169,"GenoB07","WD_Panel2","22","27","c27r22"
1,2017-04-13,0.00275092131009064,0.002740464,2179.04524464169,"GenoB07","WD_Panel2","32","17","c17r32"
1,2017-04-13,0.00310340486511189,0.003226309,2177.88584635815,"GenoB08","WD_Panel2","17","27","c27r17"
1,2017-04-13,0.00298885006106737,0.002762672,2177.88584635815,"GenoB08","WD_Panel2","58","17","c17r58"
1,2017-04-13,0.00201384611662566,0.002019619,2178.96866795923,"GenoB09","WD_Panel2","31","17","c17r31"
1,2017-04-13,0.00194927548852521,0.002081207,2178.96866795923,"GenoB09","WD_Panel2","8","27","c27r8"
1,2017-04-13,0.00234336872082029,0.002530877,2177.82968601887,"GenoB10","WD_Panel2","2","27","c27r2"
1,2017-04-13,0.00194585925415265,0.001916224,2177.82968601887,"GenoB10","WD_Panel2","33","17","c17r33"
1,2017-04-13,0.00224347469600976,0.002061189,2179.0025843659,"GenoB11","WD_Panel2","41","17","c17r41"
1,2017-04-13,0.00246884209280902,0.002541779,2179.0025843659,"GenoB11","WD_Panel2","21","27","c27r21"
1,2017-04-13,0.00238386401342872,0.002337596,2179.00453510082,"GenoB12","WD_Panel2","27","27","c27r27"
1,2017-04-13,0.00294481571802053,0.002847125,2179.00453510082,"GenoB12","WD_Panel2","37","17","c17r37"
1,2017-04-13,0.00275055202947659,0.002550976,2178.81174251908,"GenoB13","WD_Panel2","42","17","c17r42"
1,2017-04-13,0.0028629055471155,0.002999439,2178.81174251908,"GenoB13","WD_Panel2","14","27","c27r14"
1,2017-04-13,0.00264714669806712,0.002402469,2178.52967762395,"GenoB14","WD_Panel2","55","17","c17r55"
1,2017-04-13,0.00258205535802121,0.00267024,2178.52967762395,"GenoB14","WD_Panel2","20","27","c27r20"
1,2017-04-13,0.00219831402402365,0.002299765,2178.98388912547,"GenoB15","WD_Panel2","19","27","c27r19"
1,2017-04-13,0.00277669829193117,0.002697336,2178.98388912547,"GenoB15","WD_Panel2","36","17","c17r36"
1,2017-04-13,0.00231258976888833,0.002443692,2178.49750140068,"GenoB16","WD_Panel2","9","27","c27r9"
1,2017-04-13,0.00225920134112773,0.002037698,2178.49750140068,"GenoB16","WD_Panel2","45","17","c17r45"
1,2017-04-13,0.0028330500902706,0.00287009,2177.84018324317,"GenoB17","WD_Panel2","23","27","c27r23"
1,2017-04-13,0.00267563960889066,0.002459027,2177.84018324317,"GenoB17","WD_Panel2","59","17","c17r59"
1,2017-04-13,0.00218093369620713,0.002315584,2178.10462658295,"GenoB18","WD_Panel2","12","27","c27r12"
1,2017-04-13,0.00231582046616451,0.002076571,2178.10462658295,"GenoB18","WD_Panel2","56","17","c17r56"
1,2017-04-13,0.00253528096744787,0.002303742,2179.12046748383,"GenoB19","WD_Panel2","47","17","c17r47"
1,2017-04-13,0.00233020406818492,0.002241303,2179.12046748383,"GenoB19","WD_Panel2","30","27","c27r30"
1,2017-04-13,0.00127743186128187,0.001293645,2178.92011779995,"GenoB20","WD_Panel2","24","27","c27r24"
1,2017-04-13,0.00130770257365174,0.001069268,2178.92011779995,"GenoB20","WD_Panel2","49","17","c17r49"
1,2017-04-13,0.00246652610090156,0.002387067,2179.08203446683,"GenoB21","WD_Panel2","29","27","c27r29"
1,2017-04-13,0.00265998875064286,0.002435006,2179.08203446683,"GenoB21","WD_Panel2","46","17","c17r46"
1,2017-04-13,0.0025626913364855,0.002517003,2178.90387289053,"GenoB22","WD_Panel2","34","17","c17r34"
1,2017-04-13,0.002183858842831,0.002319069,2178.90387289053,"GenoB22","WD_Panel2","11","27","c27r11"
1,2017-04-13,0.00252768330064459,0.002294677,2177.38952097343,"GenoB23","WD_Panel2","57","17","c17r57"
1,2017-04-13,0.00240759292527878,0.0025569,2177.38952097343,"GenoB23","WD_Panel2","5","27","c27r5"
1,2017-04-13,0.00275237433364742,0.002509059,2178.08155198421,"GenoB24","WD_Panel2","50","17","c17r50"
1,2017-04-13,0.00241295047919909,0.002553538,2178.08155198421,"GenoB24","WD_Panel2","6","27","c27r6"
1,2017-04-13,0.00277144915483242,0.00252083,2179.00406367252,"GenoB25","WD_Panel2","52","17","c17r52"
1,2017-04-13,0.00271481981596516,0.002648667,2179.00406367252,"GenoB25","WD_Panel2","28","27","c27r28"
1,2017-04-13,0.00280619788106804,0.002558144,2177.73393273247,"GenoB26","WD_Panel2","51","17","c17r51"
1,2017-04-13,0.00262178025727195,0.002785384,2177.73393273247,"GenoB26","WD_Panel2","4","27","c27r4"
1,2017-04-13,0.00256963346513951,0.002428063,2178.96541271082,"GenoB27","WD_Panel2","39","17","c17r39"
1,2017-04-13,0.00277506599397881,0.002889276,2178.96541271082,"GenoB27","WD_Panel2","18","27","c27r18"
1,2017-04-13,0.00237298720895534,0.002507288,2178.7618740014,"GenoB28","WD_Panel2","15","27","c27r15"
1,2017-04-13,0.00265292759717878,0.002435206,2178.7618740014,"GenoB28","WD_Panel2","44","17","c17r44"
1,2017-04-13,0.0024129893192004,0.002407892,2178.85688301903,"GenoB29","WD_Panel2","25","27","c27r25"
1,2017-04-13,0.00222294841577174,0.001972875,2178.85688301903,"GenoB29","WD_Panel2","53","17","c17r53"
1,2017-04-13,0.00240722328291426,0.002173626,2177.53591757684,"GenoB30","WD_Panel2","48","17","c17r48"
1,2017-04-13,0.00176196931419935,0.001936431,2177.53591757684,"GenoB30","WD_Panel2","3","27","c27r3"
1,2017-04-13,0.00282613696567661,0.003034529,2312.55741153932,"GenoA01","WW_Panel1","2","15","c15r2"
1,2017-04-13,0.00245860150133889,0.002434562,2312.55741153932,"GenoA01","WW_Panel1","34","23","c23r34"
1,2017-04-13,0.00276060931740935,0.00283714,2312.55741153932,"GenoA01","WW_Panel1","31","26","c26r31"
1,2017-04-13,0.0029756617905257,0.003263692,2312.55741153932,"GenoA01","WW_Panel1","7","19","c19r7"
1,2017-04-13,0.00302500707243949,0.003000087,2312.55741153932,"GenoA01","WW_Panel1","31","18","c18r31"
1,2017-04-13,0.00338849318755961,0.003107828,2312.55741153932,"GenoA01","WW_Panel1","43","22","c22r43"
1,2017-04-13,0.00294830358534229,0.003243405,2312.55741153932,"GenoA01","WW_Panel1","4","25","c25r4"
1,2017-04-13,0.00312433709034804,0.003159118,2312.9722046382,"GenoA02","WW_Panel1","30","19","c19r30"
1,2017-04-13,0.00268758975337789,0.002793159,2312.9722046382,"GenoA02","WW_Panel1","29","26","c26r29"
1,2017-04-13,0.00277034898541757,0.002533979,2312.9722046382,"GenoA02","WW_Panel1","37","15","c15r37"
1,2017-04-13,0.00313115385122867,0.002795744,2312.9722046382,"GenoA02","WW_Panel1","46","22","c22r46"
1,2017-04-13,0.00269903216878587,0.002826945,2312.9722046382,"GenoA02","WW_Panel1","30","23","c23r30"
1,2017-04-13,0.00267693564072864,0.002965867,2312.9722046382,"GenoA02","WW_Panel1","14","25","c25r14"
1,2017-04-13,0.00338617314008217,0.003572737,2312.9722046382,"GenoA02","WW_Panel1","12","18","c18r12"
1,2017-04-13,0.00287200134958244,0.003053245,2312.27589224073,"GenoA03","WW_Panel1","19","22","c22r19"
1,2017-04-13,0.00297002735359873,0.003243211,2312.27589224073,"GenoA03","WW_Panel1","7","18","c18r7"
1,2017-04-13,0.00205295777384045,0.002280454,2312.27589224073,"GenoA03","WW_Panel1","23","23","c23r23"
1,2017-04-13,0.00293211552998618,0.00272894,2312.27589224073,"GenoA03","WW_Panel1","59","19","c19r59"
1,2017-04-13,0.00204020558046801,0.002171764,2312.27589224073,"GenoA03","WW_Panel1","7","15","c15r7"
1,2017-04-13,0.00227634232078657,0.002323713,2312.27589224073,"GenoA03","WW_Panel1","34","26","c26r34"
1,2017-04-13,0.00284554749557371,0.002968892,2312.27589224073,"GenoA03","WW_Panel1","27","25","c25r27"
1,2017-04-13,0.00172432872047217,0.00160986,2313.05899617476,"GenoA04","WW_Panel1","47","26","c26r47"
1,2017-04-13,0.00199348532708221,0.001802133,2313.05899617476,"GenoA04","WW_Panel1","42","23","c23r42"
1,2017-04-13,0.00190265873545502,0.001508467,2313.05899617476,"GenoA04","WW_Panel1","54","15","c15r54"
1,2017-04-13,0.0013799257020097,0.001603572,2313.05899617476,"GenoA04","WW_Panel1","1","19","c19r1"
1,2017-04-13,0.00199998957967172,0.002030868,2313.05899617476,"GenoA04","WW_Panel1","31","25","c25r31"
1,2017-04-13,0.00171789828496978,0.001556993,2313.05899617476,"GenoA04","WW_Panel1","37","18","c18r37"
1,2017-04-13,0.00164832114730304,0.001888874,2313.05899617476,"GenoA04","WW_Panel1","14","22","c22r14"
1,2017-04-13,0.00197565167997815,0.002202453,2312.68148910682,"GenoA05","WW_Panel1","1","18","c18r1"
1,2017-04-13,0.00257929116218595,0.002474319,2312.68148910682,"GenoA05","WW_Panel1","53","26","c26r53"
1,2017-04-13,0.00236646535965383,0.002586913,2312.68148910682,"GenoA05","WW_Panel1","26","23","c23r26"
1,2017-04-13,0.0022501219448778,0.002383353,2312.68148910682,"GenoA05","WW_Panel1","15","19","c19r15"
1,2017-04-13,0.00208187081977144,0.002384235,2312.68148910682,"GenoA05","WW_Panel1","6","22","c22r6"
1,2017-04-13,0.00256880914764218,0.002364071,2312.68148910682,"GenoA05","WW_Panel1","31","15","c15r31"
1,2017-04-13,0.00271983023175923,0.003020996,2312.68148910682,"GenoA05","WW_Panel1","3","25","c25r3"
1,2017-04-13,0.0030304468184282,0.003287071,2312.95532869712,"GenoA06","WW_Panel1","21","26","c26r21"
1,2017-04-13,0.00296782340127048,0.002772537,2312.95532869712,"GenoA06","WW_Panel1","51","25","c25r51"
1,2017-04-13,0.00324223691372372,0.002988622,2312.95532869712,"GenoA06","WW_Panel1","45","23","c23r45"
1,2017-04-13,0.00312375736283903,0.003367465,2312.95532869712,"GenoA06","WW_Panel1","10","19","c19r10"
1,2017-04-13,0.00325618122593813,0.003008088,2312.95532869712,"GenoA06","WW_Panel1","38","15","c15r38"
1,2017-04-13,0.00288663406084747,0.003156606,2312.95532869712,"GenoA06","WW_Panel1","10","22","c22r10"
1,2017-04-13,0.00301123389439737,0.003087089,2312.95532869712,"GenoA06","WW_Panel1","19","18","c18r19"
1,2017-04-13,0.00343178014690684,0.003220449,2313.03477277483,"GenoA07","WW_Panel1","34","15","c15r34"
1,2017-04-13,0.00339513671242247,0.00327478,2313.03477277483,"GenoA07","WW_Panel1","48","26","c26r48"
1,2017-04-13,0.00347787525728166,0.003704953,2313.03477277483,"GenoA07","WW_Panel1","24","23","c23r24"
1,2017-04-13,0.00292342258415744,0.002791187,2313.03477277483,"GenoA07","WW_Panel1","56","22","c22r56"
1,2017-04-13,0.00274017220830054,0.002509047,2313.03477277483,"GenoA07","WW_Panel1","40","18","c18r40"
1,2017-04-13,0.00366260141315746,0.003929591,2313.03477277483,"GenoA07","WW_Panel1","9","19","c19r9"
1,2017-04-13,0.00253481189614715,0.00261102,2313.03477277483,"GenoA07","WW_Panel1","29","25","c25r29"
1,2017-04-13,0.00311910742489925,0.003277497,2311.36095249795,"GenoA08","WW_Panel1","5","15","c15r5"
1,2017-04-13,0.00287330304503755,0.003071758,2311.36095249795,"GenoA08","WW_Panel1","17","22","c22r17"
1,2017-04-13,0.00245879568062411,0.002136696,2311.36095249795,"GenoA08","WW_Panel1","50","19","c19r50"
1,2017-04-13,0.00252064686033436,0.002806001,2311.36095249795,"GenoA08","WW_Panel1","16","23","c23r16"
1,2017-04-13,0.00233906334007881,0.002209546,2311.36095249795,"GenoA08","WW_Panel1","54","25","c25r54"
1,2017-04-13,0.00261494357753557,0.002574878,2311.36095249795,"GenoA08","WW_Panel1","59","26","c26r59"
1,2017-04-13,0.00280224739663179,0.002862503,2311.36095249795,"GenoA08","WW_Panel1","22","18","c18r22"
1,2017-04-13,0.00254180812150521,0.002840081,2313.14504032427,"GenoA09","WW_Panel1","5","22","c22r5"
1,2017-04-13,0.00281771550231452,0.002492607,2313.14504032427,"GenoA09","WW_Panel1","44","19","c19r44"
1,2017-04-13,0.00360499562479138,0.003927869,2313.14504032427,"GenoA09","WW_Panel1","15","26","c26r15"
1,2017-04-13,0.00289756194503327,0.002612703,2313.14504032427,"GenoA09","WW_Panel1","47","15","c15r47"
1,2017-04-13,0.00256165381329323,0.002420914,2313.14504032427,"GenoA09","WW_Panel1","40","25","c25r40"
1,2017-04-13,0.00394283378643631,0.004257234,2313.14504032427,"GenoA09","WW_Panel1","14","23","c23r14"
1,2017-04-13,0.00303632377435413,0.003035026,2313.14504032427,"GenoA09","WW_Panel1","30","18","c18r30"
1,2017-04-13,0.00233979403314737,0.002023245,2312.62254477618,"GenoA10","WW_Panel1","51","18","c18r51"
1,2017-04-13,0.00311452358431899,0.003011175,2312.62254477618,"GenoA10","WW_Panel1","46","26","c26r46"
1,2017-04-13,0.00297322977205005,0.0026879,2312.62254477618,"GenoA10","WW_Panel1","53","19","c19r53"
1,2017-04-13,0.00317485957003959,0.003001204,2312.62254477618,"GenoA10","WW_Panel1","27","15","c15r27"
1,2017-04-13,0.00306514407689721,0.003254869,2312.62254477618,"GenoA10","WW_Panel1","18","22","c22r18"
1,2017-04-13,0.0030973209773821,0.002986628,2312.62254477618,"GenoA10","WW_Panel1","38","23","c23r38"
1,2017-04-13,0.00290503452344446,0.002817343,2312.62254477618,"GenoA10","WW_Panel1","56","25","c25r56"
1,2017-04-13,0.00183355893840211,0.001740259,2292.19143950014,"GenoA11","WW_Panel1","38","25","c25r38"
1,2017-04-13,0.00227471973182543,0.002233314,2292.19143950014,"GenoA11","WW_Panel1","57","23","c23r57"
1,2017-04-13,0.00126448343363026,0.001174064,2292.19143950014,"GenoA11","WW_Panel1","44","26","c26r44"
1,2017-04-13,0.00209547905112855,0.001923222,2292.19143950014,"GenoA11","WW_Panel1","38","22","c22r38"
1,2017-04-13,0.00216863382745972,0.002256979,2292.19143950014,"GenoA11","WW_Panel1","27","19","c19r27"
1,2017-04-13,0.00262116211307823,0.002657175,2292.19143950014,"GenoA11","WW_Panel1","17","15","c15r17"
1,2017-04-13,0.00221940223149565,0.002496934,2311.96053927338,"GenoA12","WW_Panel1","6","25","c25r6"
1,2017-04-13,0.0021283644292034,0.001999027,2311.96053927338,"GenoA12","WW_Panel1","50","26","c26r50"
1,2017-04-13,0.00246401241523708,0.002259035,2311.96053927338,"GenoA12","WW_Panel1","32","15","c15r32"
1,2017-04-13,0.00257415619652099,0.002276039,2311.96053927338,"GenoA12","WW_Panel1","52","19","c19r52"
1,2017-04-13,0.00261699423223899,0.002393676,2311.96053927338,"GenoA12","WW_Panel1","60","18","c18r60"
1,2017-04-13,0.00219429493641678,0.001982985,2311.96053927338,"GenoA12","WW_Panel1","50","23","c23r50"
1,2017-04-13,0.00214429073201417,0.002059841,2311.96053927338,"GenoA12","WW_Panel1","59","22","c22r59"
1,2017-04-13,0.00322416408203914,0.002908607,2313.00790234431,"GenoA13","WW_Panel1","45","18","c18r45"
1,2017-04-13,0.00252410003659963,0.00228703,2313.00790234431,"GenoA13","WW_Panel1","44","23","c23r44"
1,2017-04-13,0.00290590007943592,0.0032325,2313.00790234431,"GenoA13","WW_Panel1","13","26","c26r13"
1,2017-04-13,0.00232538860782569,0.002213053,2313.00790234431,"GenoA13","WW_Panel1","24","15","c15r24"
1,2017-04-13,0.00253017938133703,0.00281131,2313.00790234431,"GenoA13","WW_Panel1","15","25","c25r15"
